prvdr_id,msr_cd,scr,sample,footnote
301305,IMM_1a,Too few cases,Too few cases,1
301306,IMM_2,95,135,2
301306,IMM_1a,93,111,2
301307,IMM_2,Not Available,Not Available,5
301307,IMM_1a,Not Available,Not Available,5
301308,IMM_2,Not Available,Not Available,5
301308,IMM_1a,Not Available,Not Available,5
301309,IMM_2,92,119,2
301309,IMM_1a,92,84,2
301310,IMM_2,Not Available,Not Available,5
301310,IMM_1a,Not Available,Not Available,5
301311,IMM_2,95,153,2
301311,IMM_1a,94,101,2
301312,IMM_2,Not Available,Not Available,5
301312,IMM_1a,Not Available,Not Available,5
310001,IMM_2,68,263,2
310001,IMM_1a,73,124,2
310002,IMM_2,90,258,
310002,IMM_1a,99,140,
310003,IMM_2,46,282,2
310003,IMM_1a,67,144,2
310005,IMM_2,95,277,
310005,IMM_1a,93,174,
310006,IMM_2,95,275,
310006,IMM_1a,96,164,
310008,IMM_2,100,282,
310008,IMM_1a,100,171,
310009,IMM_2,96,275,
310009,IMM_1a,95,156,
310010,IMM_2,98,275,
310010,IMM_1a,92,165,
310011,IMM_2,98,289,
310011,IMM_1a,98,200,
310012,IMM_2,97,274,
310012,IMM_1a,99,162,
310014,IMM_2,92,290,2
310014,IMM_1a,94,156,2
310015,IMM_2,84,293,2
310015,IMM_1a,83,158,2
310016,IMM_2,94,264,
310016,IMM_1a,90,126,
310017,IMM_2,95,280,
310017,IMM_1a,95,177,
310019,IMM_2,84,571,
310019,IMM_1a,91,368,
310021,IMM_2,93,277,
310021,IMM_1a,86,198,
310022,IMM_2,98,271,
310022,IMM_1a,87,149,
310024,IMM_2,91,309,
310024,IMM_1a,93,246,
310025,IMM_2,94,288,
310025,IMM_1a,95,206,
310027,IMM_2,95,270,
310027,IMM_1a,94,144,
310028,IMM_2,93,290,
310028,IMM_1a,93,190,
310029,IMM_2,93,284,
310029,IMM_1a,91,214,
310031,IMM_2,93,333,
310031,IMM_1a,91,284,
310032,IMM_2,81,259,2
310032,IMM_1a,90,150,2
310034,IMM_2,99,270,
310034,IMM_1a,98,162,
310038,IMM_2,86,292,
310038,IMM_1a,82,141,
310039,IMM_2,98,285,2
310039,IMM_1a,98,175,2
310040,IMM_2,65,265,2
310040,IMM_1a,91,118,2
310041,IMM_2,91,302,
310041,IMM_1a,88,225,
310044,IMM_2,88,254,
310044,IMM_1a,88,114,
310045,IMM_2,65,263,
310045,IMM_1a,76,146,
310047,IMM_2,84,294,
310047,IMM_1a,89,181,
310048,IMM_2,87,276,
310048,IMM_1a,93,182,
310050,IMM_2,96,276,
310050,IMM_1a,94,179,
310051,IMM_2,96,291,2
310051,IMM_1a,93,169,2
310052,IMM_2,98,291,
310052,IMM_1a,96,218,
310054,IMM_2,88,289,2
310054,IMM_1a,90,184,2
310057,IMM_2,99,275,
310057,IMM_1a,96,167,
310058,IMM_2,59,307,
310058,IMM_1a,58,89,
310060,IMM_2,98,310,
310060,IMM_1a,96,214,
310061,IMM_2,85,335,
310061,IMM_1a,77,219,
310064,IMM_2,86,281,
310064,IMM_1a,93,163,
310069,IMM_2,91,183,2
310069,IMM_1a,91,104,2
310070,IMM_2,69,246,
310070,IMM_1a,85,105,
310073,IMM_2,93,282,
310073,IMM_1a,93,162,
310074,IMM_2,78,276,
310074,IMM_1a,93,152,
310075,IMM_2,64,252,
310075,IMM_1a,71,112,
310076,IMM_2,95,242,
310076,IMM_1a,88,106,
310081,IMM_2,73,293,
310081,IMM_1a,78,188,
310083,IMM_2,85,316,
310083,IMM_1a,86,221,
310084,IMM_2,96,285,
310084,IMM_1a,95,154,
310086,IMM_2,98,308,
310086,IMM_1a,97,193,
310091,IMM_2,92,208,2
310091,IMM_1a,79,155,2
310092,IMM_2,92,299,
310092,IMM_1a,92,177,
310096,IMM_2,91,312,
310096,IMM_1a,93,227,
310108,IMM_2,85,274,
310108,IMM_1a,93,149,
310110,IMM_2,91,268,2
310110,IMM_1a,95,191,2
310111,IMM_2,96,274,
310111,IMM_1a,92,161,
310112,IMM_2,93,311,
310112,IMM_1a,93,228,
310113,IMM_2,97,293,
310113,IMM_1a,96,224,
310115,IMM_2,82,210,2
310115,IMM_1a,81,129,2
310118,IMM_2,74,188,
310118,IMM_1a,79,73,
310119,IMM_2,86,280,2
310119,IMM_1a,62,132,2
310120,IMM_2,98,164,
310120,IMM_1a,98,127,
320001,IMM_2,61,273,2
320001,IMM_1a,76,80,2
320002,IMM_2,74,290,2
320002,IMM_1a,84,173,2
320003,IMM_2,89,136,2
320003,IMM_1a,88,82,2
320004,IMM_2,95,171,
320004,IMM_1a,95,73,
320005,IMM_2,76,298,2
320005,IMM_1a,89,167,2
320006,IMM_2,94,202,2
320006,IMM_1a,97,136,2
320009,IMM_2,89,311,
320009,IMM_1a,84,248,
320011,IMM_2,87,159,
320011,IMM_1a,83,76,
320013,IMM_2,82,137,2
320013,IMM_1a,86,78,2
320014,IMM_2,67,138,2
320014,IMM_1a,82,97,2
320016,IMM_2,55,154,
320016,IMM_1a,63,95,
320017,IMM_2,99,248,
320017,IMM_1a,97,87,
320018,IMM_2,97,264,2
320018,IMM_1a,98,149,2
320021,IMM_2,92,572,
320021,IMM_1a,85,322,
320022,IMM_2,60,252,
320022,IMM_1a,91,103,
320030,IMM_2,89,147,2
320030,IMM_1a,87,103,2
320033,IMM_2,75,127,2
320033,IMM_1a,67,70,2
320038,IMM_2,76,159,
320038,IMM_1a,86,81,
320057,IMM_2,Too few cases,Too few cases,1
320057,IMM_1a,Too few cases,Too few cases,1
320058,IMM_2,Not Available,Not Available,5
320058,IMM_1a,Not Available,Not Available,5
320059,IMM_2,83,191,
320059,IMM_1a,96,113,
320060,IMM_2,Too few cases,Too few cases,1
320060,IMM_1a,Too few cases,Too few cases,1
320061,IMM_2,75,146,2
320061,IMM_1a,78,144,2
320062,IMM_2,Not Available,Not Available,5
320062,IMM_1a,Not Available,Not Available,5
320063,IMM_2,86,177,2
320063,IMM_1a,99,97,2
320065,IMM_2,85,214,2
320065,IMM_1a,92,86,2
320067,IMM_2,Too few cases,Too few cases,1
320067,IMM_1a,Too few cases,Too few cases,1
320070,IMM_2,84,67,
320070,IMM_1a,91,54,
320074,IMM_2,99,164,
320074,IMM_1a,96,119,
320084,IMM_2,Not Available,Not Available,5
320084,IMM_1a,Not Available,Not Available,5
320085,IMM_2,100,311,2
320085,IMM_1a,100,203,2
320086,IMM_2,93,147,2
320086,IMM_1a,92,100,2
321300,IMM_2,Not Available,Not Available,5
321300,IMM_1a,Not Available,Not Available,5
321301,IMM_2,Not Available,Not Available,5
321301,IMM_1a,Not Available,Not Available,5
321302,IMM_2,Not Available,Not Available,5
321302,IMM_1a,Not Available,Not Available,5
321304,IMM_2,Not Available,Not Available,5
321304,IMM_1a,Not Available,Not Available,5
321305,IMM_2,Not Available,Not Available,5
321305,IMM_1a,Not Available,Not Available,5
321306,IMM_2,Not Available,Not Available,5
321306,IMM_1a,Not Available,Not Available,5
321307,IMM_2,85,120,
321307,IMM_1a,91,75,
321308,IMM_2,Not Available,Not Available,5
321308,IMM_1a,Not Available,Not Available,5
330003,IMM_2,91,235,
330003,IMM_1a,88,170,
330004,IMM_2,95,293,
330004,IMM_1a,87,212,
330005,IMM_2,79,322,2
330005,IMM_1a,88,169,2
330006,IMM_2,92,295,2
330006,IMM_1a,93,229,2
330008,IMM_2,80,272,
330008,IMM_1a,81,155,
330009,IMM_2,84,288,
330009,IMM_1a,85,157,
330011,IMM_2,88,279,2
330011,IMM_1a,79,190,2
330013,IMM_2,94,279,2
330013,IMM_1a,95,124,2
330014,IMM_2,93,280,
330014,IMM_1a,90,146,
330019,IMM_2,92,294,
330019,IMM_1a,92,236,
330023,IMM_2,91,294,
330023,IMM_1a,88,164,
330024,IMM_2,97,572,
330024,IMM_1a,92,384,
330027,IMM_2,100,286,
330027,IMM_1a,99,110,
330028,IMM_2,78,276,2
330028,IMM_1a,91,117,2
330030,IMM_2,88,186,2
330030,IMM_1a,89,113,2
330033,IMM_2,97,252,
330033,IMM_1a,98,208,
330037,IMM_2,68,129,2
330037,IMM_1a,63,91,2
330043,IMM_2,85,270,2
330043,IMM_1a,83,139,2
330044,IMM_2,90,277,
330044,IMM_1a,92,192,
330045,IMM_2,95,292,2
330045,IMM_1a,92,189,2
330046,IMM_2,91,263,
330046,IMM_1a,82,138,
330047,IMM_2,81,251,2
330047,IMM_1a,89,178,2
330049,IMM_2,92,174,
330049,IMM_1a,90,97,
330053,IMM_2,92,153,2
330053,IMM_1a,94,116,2
330055,IMM_2,89,259,
330055,IMM_1a,86,160,
330056,IMM_2,86,257,
330056,IMM_1a,92,154,
330057,IMM_2,88,325,
330057,IMM_1a,85,220,
330058,IMM_2,90,221,
330058,IMM_1a,93,154,
330059,IMM_2,44,288,
330059,IMM_1a,54,168,
330061,IMM_2,96,295,
330061,IMM_1a,94,181,
330064,IMM_2,95,235,
330064,IMM_1a,82,98,
330065,IMM_2,97,302,2
330065,IMM_1a,93,192,2
330067,IMM_2,94,312,
330067,IMM_1a,91,169,
330073,IMM_2,82,250,
330073,IMM_1a,96,165,
330074,IMM_2,77,209,
330074,IMM_1a,87,135,
330078,IMM_2,89,287,
330078,IMM_1a,84,178,
330079,IMM_2,66,155,
330079,IMM_1a,70,89,
330080,IMM_2,92,260,2
330080,IMM_1a,93,135,2
330084,IMM_2,83,193,
330084,IMM_1a,82,129,
330085,IMM_2,89,180,
330085,IMM_1a,88,121,
330086,IMM_2,59,172,
330086,IMM_1a,71,104,
330088,IMM_2,95,154,
330088,IMM_1a,91,69,
330090,IMM_2,96,255,2
330090,IMM_1a,94,150,2
330094,IMM_2,86,278,
330094,IMM_1a,80,198,
330096,IMM_2,87,140,
330096,IMM_1a,100,79,
330100,IMM_2,12,193,2
330100,IMM_1a,25,63,2
330101,IMM_2,92,288,
330101,IMM_1a,78,155,
330102,IMM_2,95,316,
330102,IMM_1a,91,245,
330103,IMM_2,82,295,
330103,IMM_1a,86,207,
330104,IMM_2,99,274,
330104,IMM_1a,97,153,
330106,IMM_2,88,471,2
330106,IMM_1a,84,296,2
330107,IMM_2,87,289,
330107,IMM_1a,76,200,
330108,IMM_2,64,236,
330108,IMM_1a,67,154,
330111,IMM_2,93,148,2
330111,IMM_1a,96,125,2
330115,IMM_2,89,164,
330115,IMM_1a,93,82,
330119,IMM_2,69,278,2
330119,IMM_1a,76,157,2
330125,IMM_2,47,291,2
330125,IMM_1a,47,184,2
330126,IMM_2,77,282,
330126,IMM_1a,82,181,
330127,IMM_2,35,260,2
330127,IMM_1a,35,113,2
330128,IMM_2,81,254,2
330128,IMM_1a,93,109,2
330132,IMM_2,58,153,
330132,IMM_1a,83,81,
330135,IMM_2,89,248,2
330135,IMM_1a,90,125,2
330136,IMM_2,98,285,
330136,IMM_1a,96,166,
330140,IMM_2,79,291,
330140,IMM_1a,91,208,
330141,IMM_2,87,300,
330141,IMM_1a,90,196,
330144,IMM_2,98,193,
330144,IMM_1a,99,166,
330151,IMM_2,94,159,
330151,IMM_1a,97,94,
330153,IMM_2,97,293,
330153,IMM_1a,95,192,
330157,IMM_2,92,247,2
330157,IMM_1a,88,115,2
330158,IMM_2,84,264,2
330158,IMM_1a,88,146,2
330160,IMM_2,86,282,2
330160,IMM_1a,88,152,2
330162,IMM_2,99,282,
330162,IMM_1a,91,161,
330163,IMM_2,88,306,2
330163,IMM_1a,88,202,2
330164,IMM_2,80,298,2
330164,IMM_1a,84,174,2
330166,IMM_2,76,29,
330166,IMM_1a,77,26,
330167,IMM_2,92,279,
330167,IMM_1a,94,165,
330169,IMM_2,91,282,
330169,IMM_1a,91,168,
330175,IMM_2,88,261,
330175,IMM_1a,90,136,
330177,IMM_2,57,137,
330177,IMM_1a,61,96,
330180,IMM_2,55,306,
330180,IMM_1a,66,205,
330181,IMM_2,91,311,2
330181,IMM_1a,92,201,2
330182,IMM_2,95,313,
330182,IMM_1a,95,260,
330184,IMM_2,82,261,
330184,IMM_1a,81,141,
330185,IMM_2,95,327,
330185,IMM_1a,95,221,
330188,IMM_2,68,264,2
330188,IMM_1a,72,183,2
330191,IMM_2,94,278,
330191,IMM_1a,84,178,
330193,IMM_2,78,260,
330193,IMM_1a,92,120,
330194,IMM_2,73,232,
330194,IMM_1a,81,107,
330195,IMM_2,61,720,2
330195,IMM_1a,60,229,2
330196,IMM_2,75,285,2
330196,IMM_1a,79,163,2
330197,IMM_2,83,238,
330197,IMM_1a,90,123,
330198,IMM_2,92,304,
330198,IMM_1a,86,184,
330199,IMM_2,64,273,2
330199,IMM_1a,81,113,2
330201,IMM_2,93,319,2
330201,IMM_1a,96,236,2
330202,IMM_2,62,267,2
330202,IMM_1a,78,144,2
330203,IMM_2,60,245,
330203,IMM_1a,74,128,
330204,IMM_2,91,315,2
330204,IMM_1a,79,132,2
330205,IMM_2,97,144,2
330205,IMM_1a,92,88,2
330208,IMM_2,89,294,2
330208,IMM_1a,86,199,2
330211,IMM_2,94,173,
330211,IMM_1a,83,104,
330213,IMM_2,73,132,
330213,IMM_1a,83,76,
330214,IMM_2,70,265,2
330214,IMM_1a,75,126,2
330215,IMM_2,96,213,
330215,IMM_1a,91,127,
330218,IMM_2,92,226,
330218,IMM_1a,95,140,
330219,IMM_2,74,301,
330219,IMM_1a,78,167,
330221,IMM_2,96,296,
330221,IMM_1a,96,158,
330222,IMM_2,88,268,
330222,IMM_1a,85,157,
330223,IMM_2,100,138,
330223,IMM_1a,96,95,
330224,IMM_2,80,208,
330224,IMM_1a,71,104,
330225,IMM_2,87,242,2
330225,IMM_1a,85,200,2
330226,IMM_2,80,298,2
330226,IMM_1a,80,210,2
330229,IMM_2,81,130,
330229,IMM_1a,93,72,
330231,IMM_2,84,311,2
330231,IMM_1a,87,153,2
330232,IMM_2,95,265,2
330232,IMM_1a,88,210,2
330233,IMM_2,57,288,
330233,IMM_1a,70,149,
330234,IMM_2,64,284,
330234,IMM_1a,60,124,
330235,IMM_2,81,263,
330235,IMM_1a,88,189,
330236,IMM_2,86,277,
330236,IMM_1a,75,144,
330238,IMM_2,88,124,
330238,IMM_1a,86,80,
330239,IMM_2,60,279,
330239,IMM_1a,82,156,
330240,IMM_2,79,276,2
330240,IMM_1a,89,110,2
330241,IMM_2,86,556,2
330241,IMM_1a,78,276,2
330245,IMM_2,86,311,
330245,IMM_1a,87,240,
330246,IMM_2,89,282,
330246,IMM_1a,85,125,
330249,IMM_2,98,259,
330249,IMM_1a,90,174,
330250,IMM_2,84,315,
330250,IMM_1a,88,193,
330259,IMM_2,100,335,
330259,IMM_1a,100,233,
330261,IMM_2,99,303,
330261,IMM_1a,99,183,
330263,IMM_2,67,154,
330263,IMM_1a,83,93,
330264,IMM_2,85,319,
330264,IMM_1a,88,208,
330265,IMM_2,93,29,2
330265,IMM_1a,86,21,1
330267,IMM_2,98,269,
330267,IMM_1a,99,178,
330268,IMM_2,99,115,
330268,IMM_1a,100,101,
330270,IMM_2,85,311,
330270,IMM_1a,77,176,
330273,IMM_2,91,296,
330273,IMM_1a,88,198,
330276,IMM_2,85,170,
330276,IMM_1a,91,126,
330277,IMM_2,95,1036,
330277,IMM_1a,96,685,
330279,IMM_2,91,285,
330279,IMM_1a,89,189,
330285,IMM_2,62,290,2
330285,IMM_1a,57,136,2
330286,IMM_2,92,367,
330286,IMM_1a,86,206,
330304,IMM_2,94,304,
330304,IMM_1a,93,191,
330306,IMM_2,93,266,
330306,IMM_1a,80,127,
330307,IMM_2,78,258,
330307,IMM_1a,84,137,
330316,IMM_2,94,296,2
330316,IMM_1a,88,232,2
330331,IMM_2,93,288,2
330331,IMM_1a,89,195,2
330332,IMM_2,95,328,2
330332,IMM_1a,92,261,2
330340,IMM_2,92,236,
330340,IMM_1a,90,135,
330350,IMM_2,40,127,2
330350,IMM_1a,44,80,2
330353,IMM_2,91,280,2
330353,IMM_1a,93,165,2
330372,IMM_2,84,313,2
330372,IMM_1a,85,199,2
330385,IMM_2,48,248,2
330385,IMM_1a,39,118,2
330386,IMM_2,92,265,
330386,IMM_1a,88,127,
330393,IMM_2,94,272,2
330393,IMM_1a,92,130,2
330394,IMM_2,97,294,
330394,IMM_1a,92,171,
330395,IMM_2,69,283,
330395,IMM_1a,82,191,
330396,IMM_2,66,262,2
330396,IMM_1a,74,109,2
330397,IMM_2,38,339,2
330397,IMM_1a,54,172,2
330399,IMM_2,62,282,2
330399,IMM_1a,75,156,2
330401,IMM_2,99,289,
330401,IMM_1a,99,201,
330403,IMM_2,Not Available,Not Available,5
330403,IMM_1a,Not Available,Not Available,5
330404,IMM_2,88,199,
330404,IMM_1a,16,167,
330405,IMM_2,39,124,
330405,IMM_1a,84,111,
330406,IMM_2,97,197,
330406,IMM_1a,94,175,
331301,IMM_2,Not Available,Not Available,5
331301,IMM_1a,Not Available,Not Available,5
331302,IMM_2,Not Available,Not Available,5
331302,IMM_1a,Not Available,Not Available,5
331303,IMM_2,Not Available,Not Available,5
331303,IMM_1a,Not Available,Not Available,5
331304,IMM_2,Not Available,Not Available,5
331304,IMM_1a,Not Available,Not Available,5
331305,IMM_2,Not Available,Not Available,5
331305,IMM_1a,Not Available,Not Available,5
331306,IMM_2,Not Available,Not Available,5
331306,IMM_1a,Not Available,Not Available,5
331307,IMM_2,Not Available,Not Available,5
331307,IMM_1a,Not Available,Not Available,5
331309,IMM_2,Not Available,Not Available,5
331309,IMM_1a,Not Available,Not Available,5
331310,IMM_2,Not Available,Not Available,5
331310,IMM_1a,Not Available,Not Available,5
331311,IMM_2,Not Available,Not Available,5
331311,IMM_1a,Not Available,Not Available,5
331312,IMM_2,92,159,2
331312,IMM_1a,97,124,2
331313,IMM_2,Not Available,Not Available,5
331313,IMM_1a,Not Available,Not Available,5
331314,IMM_2,94,143,
331314,IMM_1a,96,93,
340001,IMM_2,98,273,2
340001,IMM_1a,97,172,2
340002,IMM_2,89,324,
340002,IMM_1a,87,231,
340003,IMM_2,97,243,
340003,IMM_1a,95,184,
340004,IMM_2,93,282,2
340004,IMM_1a,95,168,2
340008,IMM_2,93,272,
340008,IMM_1a,95,196,
340010,IMM_2,90,263,2
340010,IMM_1a,89,151,2
340011,IMM_2,88,148,
340011,IMM_1a,96,100,
340013,IMM_2,94,310,
340013,IMM_1a,92,202,
340014,IMM_2,84,529,2
340014,IMM_1a,87,386,2
340015,IMM_2,93,348,2
340015,IMM_1a,97,235,2
340016,IMM_2,92,188,2
340016,IMM_1a,95,115,2
340017,IMM_2,98,298,
340017,IMM_1a,94,228,
340020,IMM_2,81,274,2
340020,IMM_1a,95,166,2
340021,IMM_2,97,261,2
340021,IMM_1a,97,180,2
340023,IMM_2,96,207,2
340023,IMM_1a,98,122,2
340024,IMM_2,83,163,
340024,IMM_1a,97,120,
340027,IMM_2,81,299,2
340027,IMM_1a,72,223,2
340028,IMM_2,98,254,2
340028,IMM_1a,99,153,2
340030,IMM_2,77,294,2
340030,IMM_1a,80,141,2
340032,IMM_2,96,293,
340032,IMM_1a,97,207,
340036,IMM_2,92,191,2
340036,IMM_1a,95,154,2
340037,IMM_2,96,147,2
340037,IMM_1a,95,123,2
340039,IMM_2,87,289,
340039,IMM_1a,94,202,
340040,IMM_2,89,306,
340040,IMM_1a,86,161,
340041,IMM_2,98,205,
340041,IMM_1a,97,146,
340042,IMM_2,81,274,
340042,IMM_1a,82,130,
340047,IMM_2,95,276,2
340047,IMM_1a,89,147,2
340049,IMM_2,100,160,2
340049,IMM_1a,100,157,2
340050,IMM_2,72,281,2
340050,IMM_1a,85,181,2
340051,IMM_2,94,202,2
340051,IMM_1a,91,135,2
340053,IMM_2,91,342,2
340053,IMM_1a,97,182,2
340055,IMM_2,98,159,2
340055,IMM_1a,99,124,2
340060,IMM_2,87,278,
340060,IMM_1a,93,196,
340061,IMM_2,97,277,2
340061,IMM_1a,94,125,2
340064,IMM_2,94,219,2
340064,IMM_1a,95,147,2
340068,IMM_2,97,269,
340068,IMM_1a,99,184,
340069,IMM_2,92,267,
340069,IMM_1a,95,150,
340070,IMM_2,91,272,2
340070,IMM_1a,88,173,2
340071,IMM_2,85,290,
340071,IMM_1a,87,182,
340073,IMM_2,99,309,2
340073,IMM_1a,99,208,2
340075,IMM_2,98,285,2
340075,IMM_1a,97,137,2
340084,IMM_2,97,144,
340084,IMM_1a,95,123,
340085,IMM_2,90,262,2
340085,IMM_1a,91,196,2
340087,IMM_2,89,149,
340087,IMM_1a,87,105,
340090,IMM_2,82,264,
340090,IMM_1a,90,162,
340091,IMM_2,90,261,2
340091,IMM_1a,97,147,2
340096,IMM_2,96,189,2
340096,IMM_1a,92,127,2
340097,IMM_2,96,286,
340097,IMM_1a,96,183,
340098,IMM_2,93,530,2
340098,IMM_1a,95,296,2
340099,IMM_2,86,228,
340099,IMM_1a,90,135,
340106,IMM_2,89,149,2
340106,IMM_1a,93,89,2
340107,IMM_2,91,217,
340107,IMM_1a,91,142,
340109,IMM_2,98,261,
340109,IMM_1a,96,161,
340113,IMM_2,87,251,2
340113,IMM_1a,92,118,2
340114,IMM_2,82,295,2
340114,IMM_1a,85,179,2
340115,IMM_2,93,287,2
340115,IMM_1a,93,203,2
340116,IMM_2,73,314,2
340116,IMM_1a,87,189,2
340119,IMM_2,84,231,2
340119,IMM_1a,92,146,2
340120,IMM_2,80,172,
340120,IMM_1a,87,78,
340123,IMM_2,94,288,2
340123,IMM_1a,94,197,2
340126,IMM_2,85,275,2
340126,IMM_1a,89,184,2
340127,IMM_2,97,144,
340127,IMM_1a,97,126,
340129,IMM_2,98,266,2
340129,IMM_1a,96,160,2
340130,IMM_2,93,260,2
340130,IMM_1a,98,171,2
340131,IMM_2,90,293,
340131,IMM_1a,77,188,
340132,IMM_2,72,218,
340132,IMM_1a,84,133,
340133,IMM_2,97,161,2
340133,IMM_1a,99,121,2
340141,IMM_2,97,272,2
340141,IMM_1a,98,151,2
340142,IMM_2,81,263,
340142,IMM_1a,75,188,
340143,IMM_2,89,229,2
340143,IMM_1a,87,87,2
340144,IMM_2,91,789,2
340144,IMM_1a,93,447,2
340145,IMM_2,88,173,2
340145,IMM_1a,90,120,2
340147,IMM_2,69,288,2
340147,IMM_1a,68,187,2
340148,IMM_2,96,170,2
340148,IMM_1a,99,89,2
340151,IMM_2,88,299,
340151,IMM_1a,89,209,
340153,IMM_2,100,230,2
340153,IMM_1a,99,158,2
340155,IMM_2,79,322,2
340155,IMM_1a,76,206,2
340156,IMM_2,72,129,2
340156,IMM_1a,87,52,2
340158,IMM_2,94,223,2
340158,IMM_1a,96,182,2
340159,IMM_2,98,153,
340159,IMM_1a,98,131,
340160,IMM_2,85,150,
340160,IMM_1a,85,109,
340166,IMM_2,92,238,2
340166,IMM_1a,93,129,2
340171,IMM_2,89,325,2
340171,IMM_1a,99,212,2
340173,IMM_2,95,266,
340173,IMM_1a,91,150,
340183,IMM_2,93,307,2
340183,IMM_1a,98,192,2
340184,IMM_2,90,288,2
340184,IMM_1a,89,187,2
340186,IMM_2,85,144,
340186,IMM_1a,79,103,
341303,IMM_2,Not Available,Not Available,5
341303,IMM_1a,Not Available,Not Available,5
341304,IMM_2,Not Available,Not Available,5
341304,IMM_1a,Not Available,Not Available,5
341305,IMM_2,Not Available,Not Available,5
341305,IMM_1a,Not Available,Not Available,5
341307,IMM_2,Not Available,Not Available,5
341307,IMM_1a,Not Available,Not Available,5
341308,IMM_2,Not Available,Not Available,5
341308,IMM_1a,Not Available,Not Available,5
341310,IMM_2,99,135,
341310,IMM_1a,97,111,
341311,IMM_2,78,130,
341311,IMM_1a,76,105,
341313,IMM_2,Not Available,Not Available,5
341313,IMM_1a,Not Available,Not Available,5
341314,IMM_2,Not Available,Not Available,5
341314,IMM_1a,Not Available,Not Available,5
341315,IMM_2,91,45,2
341315,IMM_1a,88,42,2
341316,IMM_2,Not Available,Not Available,5
341316,IMM_1a,Not Available,Not Available,5
341317,IMM_2,100,35,
341317,IMM_1a,85,34,
341318,IMM_2,Not Available,Not Available,5
341318,IMM_1a,Not Available,Not Available,5
341319,IMM_2,Not Available,Not Available,5
341319,IMM_1a,Not Available,Not Available,5
341320,IMM_2,Not Available,Not Available,5
341320,IMM_1a,Not Available,Not Available,5
341321,IMM_2,Not Available,Not Available,5
341321,IMM_1a,Not Available,Not Available,5
341322,IMM_2,Not Available,Not Available,5
341322,IMM_1a,Not Available,Not Available,5
341323,IMM_2,Not Available,Not Available,5
341323,IMM_1a,Not Available,Not Available,5
341324,IMM_2,Not Available,Not Available,5
341324,IMM_1a,Not Available,Not Available,5
341325,IMM_2,83,137,
341325,IMM_1a,94,99,
341326,IMM_2,91,137,
341326,IMM_1a,90,105,
341327,IMM_2,80,192,
341327,IMM_1a,74,159,
350002,IMM_2,81,273,
350002,IMM_1a,85,163,
350006,IMM_2,94,268,2
350006,IMM_1a,82,144,2
350011,IMM_2,97,304,
350011,IMM_1a,95,165,
350015,IMM_2,95,284,
350015,IMM_1a,91,160,
350019,IMM_2,66,260,
350019,IMM_1a,72,165,
350063,IMM_2,48,147,2
350063,IMM_1a,79,70,2
350064,IMM_2,Not Available,Not Available,5
350064,IMM_1a,Not Available,Not Available,5
350070,IMM_2,88,280,2
350070,IMM_1a,90,166,2
351300,IMM_2,Not Available,Not Available,5
351300,IMM_1a,Not Available,Not Available,5
351301,IMM_2,Not Available,Not Available,5
351301,IMM_1a,Not Available,Not Available,5
351302,IMM_2,Not Available,Not Available,5
351302,IMM_1a,Not Available,Not Available,5
351303,IMM_2,Not Available,Not Available,5
351303,IMM_1a,Not Available,Not Available,5
351304,IMM_2,Not Available,Not Available,5
351304,IMM_1a,Not Available,Not Available,5
351307,IMM_2,Not Available,Not Available,5
351307,IMM_1a,Not Available,Not Available,5
351309,IMM_2,Too few cases,Too few cases,1
351309,IMM_1a,Too few cases,Too few cases,1
351310,IMM_2,Not Available,Not Available,5
351310,IMM_1a,Not Available,Not Available,5
351311,IMM_2,Not Available,Not Available,5
351311,IMM_1a,Not Available,Not Available,5
351312,IMM_2,Too few cases,Too few cases,1
351312,IMM_1a,Too few cases,Too few cases,1
351313,IMM_2,Not Available,Not Available,5
351313,IMM_1a,Not Available,Not Available,5
351314,IMM_2,Not Available,Not Available,5
351314,IMM_1a,Not Available,Not Available,5
351315,IMM_2,86,86,
351315,IMM_1a,85,79,
351316,IMM_2,Not Available,Not Available,5
